"","종목코드","종목명","시장구분","산업분류","현재가.종가.","전일대비","시가총액.원.","일자","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물..일련번호","총카운트"
"1632","140520","대창스틸","코스닥","금속",2940,-20,5.88e+10,"2019-09-20","-",2920,"-","-","4,809","0.61",100,3.42,389,NA
"1633","117730","티로보틱스","코스닥","기계·장비",10500,-200,58584004500,"2019-09-20","-",10500,"1,132","9.28","5,993","1.75",0,0,1010,NA
"1634","015230","대창단조","코스피","운수장비",29250,-150,5.85e+10,"2019-09-20","-",29150,"4,208","6.93","60,982","0.48",1000,3.43,2226,NA
"1635","090410","덕신하우징","코스닥","금속",1460,60,58487600000,"2019-09-20","-",1425,"223","6.39","1,800","0.79",30,2.11,315,NA
"1636","088390","이녹스","코스닥","운송장비·부품",6250,-20,58442775000,"2019-09-20","-",6230,"-","-","14,172","0.44",0,0,309,NA
"1637","010470","오리콤","코스닥","기타서비스",5080,30,58413650000,"2019-09-20","-",5150,"803","6.41","6,809","0.76",220,4.27,62,NA
"1638","241520","DSC인베스트먼트","코스닥","금융",3220,50,58344413260,"2019-09-20","-",3210,"302","10.63","1,717","1.87",0,0,1083,NA
"1639","127710","아시아경제","코스닥","IT S/W & SVC",2285,30,58287457190,"2019-09-20","-",2265,"1,138","1.99","4,211","0.54",80,3.53,978,NA
"1640","118000","우리들휴브레인","코스피","유통업",2340,80,58262768460,"2019-09-20","-",2260,"-","-","757","2.99",0,0,1938,NA
"1641","036690","코맥스","코스닥","IT H/W",4000,15,58245332000,"2019-09-20","-",3965,"210","18.88","4,536","0.87",50,1.26,690,NA
"1642","068940","아이씨케이","코스닥","IT H/W",1865,-40,58150181530,"2019-09-20","-",1910,"-","-","448","4.26",0,0,262,NA
"1643","044060","조광ILI","코스닥","기계·장비",5880,0,58127657280,"2019-09-20","-",5430,"483","11.24","5,490","0.99",100,1.84,546,NA
"1644","045060","오공","코스닥","화학",3425,20,58026260950,"2019-09-20","-",3395,"483","7.03","4,338","0.78",50,1.47,702,NA
"1645","039290","인포뱅크","코스닥","통신방송서비스",6670,590,57988833260,"2019-09-20","-",6200,"361","17.17","6,079","1.02",50,0.81,148,NA
"1646","012860","서연전자","코스닥","운송장비·부품",2140,35,5.778e+10,"2019-09-20","-",1900,"-","-","4,545","0.42",20,1.05,524,NA
"1647","246720","아스타","코스닥","제약",5020,10,57642265460,"2019-09-20","-",5070,"-","-","2,584","1.96",0,0,454,NA
"1648","064290","인텍플러스","코스닥","IT H/W",5080,-130,57606077320,"2019-09-20","-",5320,"-","-","1,311","4.06",0,0,1064,NA
"1649","256940","케이피에스","코스닥","IT H/W",13450,750,57552550000,"2019-09-20","-",13250,"1,594","8.31","7,224","1.83",100,0.75,459,NA
"1650","057680","옴니텔","코스닥","IT S/W & SVC",1705,-50,57456181200,"2019-09-20","관리종목",1695,"83","20.42","939","1.81",0,0,565,NA
"1651","123840","한일진공","코스닥","기계·장비",1020,24,57330096540,"2019-09-20","-",1010,"-","-","2,371","0.43",0,0,795,NA
"1652","053110","소리바다","코스닥","IT S/W & SVC",899,-9,57245483655,"2019-09-20","-",910,"-","-","465","1.96",0,0,1023,NA
"1653","131180","딜리","코스닥","IT H/W",1950,0,57232500000,"2019-09-20","-",1920,"89","21.57","1,960","0.98",35,1.82,379,NA
"1654","305090","마이크로디지탈","코스닥","의료·정밀기기",15750,-250,57185100000,"2019-09-20","-",16150,"-","-","3,050","5.3",0,0,838,NA
"1655","011420","갤럭시아에스엠","코스피","서비스업",2075,-15,57165511300,"2019-09-20","-",2150,"-","-","961","2.24",0,0,1911,NA
"1656","013000","세우글로벌","코스피","유통업",1990,10,57123011690,"2019-09-20","-",1955,"22","88.86","1,378","1.42",0,0,1834,NA
"1657","008800","스튜디오썸머","코스닥","음식료·담배",1770,0,57071920710,"2019-09-20","관리종목",1770,"-","-","1,861","0.95",0,0,988,NA
"1658","020180","대신정보통신","코스닥","IT S/W & SVC",1485,-30,57066938775,"2019-09-20","-",1515,"41","36.95","649","2.33",10,0.66,599,NA
"1659","094190","이엘케이","코스닥","IT H/W",787,0,56922108455,"2019-09-20","관리종목",787,"-","-","252","3.12",0,0,835,NA
"1660","208350","지란지교시큐리티","코스닥","출판·매체복제",1455,-35,56559731940,"2019-09-20","-",1505,"50","30.1","995","1.51",12,0.8,427,NA
"1661","021050","서원","코스피","철강금속",1190,-5,56494762100,"2019-09-20","-",1195,"151","7.91","2,112","0.57",15,1.26,1593,NA
"1662","013700","까뮤이앤씨","코스피","건설업",1250,0,56440350000,"2019-09-20","-",1255,"39","32.18","1,319","0.95",20,1.59,1870,NA
"1663","023460","CNH","코스닥","금융",1515,-25,5.6358e+10,"2019-09-20","-",1560,"20","78","2,609","0.6",20,1.28,86,NA
"1664","042110","에스씨디","코스닥","일반전기전자",1165,0,56303942060,"2019-09-20","-",1195,"162","7.38","2,120","0.56",30,2.51,507,NA
"1665","277070","린드먼아시아","코스닥","금융",4170,0,5.6295e+10,"2019-09-20","-",4215,"281","15","3,070","1.37",73,1.73,472,NA
"1666","052900","KMH하이텍","코스닥","IT H/W",1200,30,56262598800,"2019-09-20","-",1185,"100","11.85","1,400","0.85",0,0,989,NA
"1667","018680","서울제약","코스닥","제약",6630,30,56258858370,"2019-09-20","-",6710,"-","-","5,929","1.13",0,0,550,NA
"1668","290270","휴네시온","코스닥","IT S/W & SVC",5850,0,56204881200,"2019-09-20","-",5940,"123","48.29","2,319","2.56",50,0.84,1011,NA
"1669","208710","바이오로그디바이스","코스닥","IT H/W",1940,5,56008492580,"2019-09-20","-",1955,"215","9.09","1,685","1.16",0,0,1016,NA
"1670","089850","유비벨록스","코스닥","IT S/W & SVC",7870,560,56000535390,"2019-09-20","-",7350,"236","31.14","9,245","0.8",0,0,312,NA
"1671","001810","무림SP","코스닥","종이·목재",2515,-5,55675812500,"2019-09-20","-",2490,"505","4.93","9,212","0.27",35,1.41,42,NA
"1672","064820","케이프","코스닥","운송장비·부품",2180,-10,55652289140,"2019-09-20","-",2265,"97","23.35","5,620","0.4",0,0,237,NA
"1673","017250","인터엠","코스닥","일반전기전자",2640,-45,55560032880,"2019-09-20","-",2655,"-","-","3,513","0.76",120,4.52,37,NA
"1674","027580","상보","코스닥","IT H/W",1190,20,55550533990,"2019-09-20","-",1200,"-","-","630","1.9",0,0,1100,NA
"1675","018470","조일알미늄","코스피","철강금속",791,-2,55493044005,"2019-09-20","-",789,"-","-","2,683","0.29",0,0,1898,NA
"1676","043710","서울리거","코스닥","유통",1875,-15,55341202500,"2019-09-20","-",1910,"-","-","1,905","1",0,0,848,NA
"1677","250000","보라티알","코스닥","유통",8190,110,55288503270,"2019-09-20","-",8030,"715","11.23","7,563","1.06",150,1.87,1017,NA
"1678","054180","중앙오션","코스닥","운송장비·부품",2050,35,55285890350,"2019-09-20","-",2085,"-","-","809","2.58",0,0,902,NA
"1679","097800","윈팩","코스닥","IT H/W",1480,0,55131309800,"2019-09-20","-",1485,"43","34.53","1,030","1.44",0,0,1154,NA
"1680","215380","우정바이오","코스닥","기타서비스",5560,170,54959732640,"2019-09-20","-",5510,"-","-","2,146","2.57",0,0,1046,NA
"1681","039670","한류타임즈","코스닥","출판·매체복제",917,0,54949071884,"2019-09-20","관리종목",917,"-","-","337","2.72",0,0,1123,NA
"1682","049830","승일","코스닥","금속",8940,-40,54821081280,"2019-09-20","-",9010,"1,343","6.71","23,178","0.39",170,1.89,518,NA
"1683","033310","디케이디앤아이","코스닥","금속",2490,-5,54711303390,"2019-09-20","-",2530,"195","12.97","2,346","1.08",0,0,529,NA
"1684","054090","삼진엘앤디","코스닥","IT H/W",2190,15,54660718080,"2019-09-20","-",2200,"75","29.33","3,676","0.6",75,3.41,210,NA
"1685","007770","한일화학","코스닥","화학",15550,-350,54580500000,"2019-09-20","-",16000,"810","19.75","26,273","0.61",150,0.94,667,NA
"1686","056090","유앤아이","코스닥","의료·정밀기기",7020,-150,54509555880,"2019-09-20","-",7260,"-","-","5,063","1.43",0,0,996,NA
"1687","092600","앤씨앤","코스닥","IT H/W",2600,0,54463500000,"2019-09-20","-",2595,"-","-","2,179","1.19",0,0,1105,NA
"1688","187790","나노","코스닥","화학",2110,40,54433474050,"2019-09-20","-",2090,"-","-","1,956","1.07",20,0.96,628,NA
"1689","096640","멜파스","코스닥","IT H/W",2425,-15,54383830850,"2019-09-20","-",2555,"-","-","1,817","1.41",0,0,1326,NA
"1690","060540","에스에이티","코스닥","IT H/W",2080,30,54357276480,"2019-09-20","-",2080,"245","8.49","2,937","0.71",50,2.4,231,NA
"1691","106520","디지탈옵틱","코스닥","의료·정밀기기",740,-60,54221393960,"2019-09-20","관리종목",760,"-","-","874","0.87",0,0,31,NA
"1692","101170","우림기계","코스닥","기계·장비",3995,-40,53932500000,"2019-09-20","-",3920,"320","12.25","6,548","0.6",60,1.53,339,NA
"1693","184230","SGA솔루션즈","코스닥","IT S/W & SVC",1470,40,53913768510,"2019-09-20","-",1430,"-","-","1,113","1.28",0,0,927,NA
"1694","311390","네오크레마","코스닥","음식료·담배",7430,-20,53912080000,"2019-09-20","-",7510,"895","8.39","4,090","1.84",0,0,1085,NA
"1695","024840","KBI메탈","코스닥","금속",1635,25,53874636480,"2019-09-20","-",1615,"137","11.79","2,557","0.63",0,0,680,NA
"1696","170030","현대공업","코스닥","운송장비·부품",3495,25,53613300000,"2019-09-20","-",3120,"67","46.57","6,381","0.49",66,2.12,643,NA
"1697","024740","한일단조","코스닥","운송장비·부품",1785,10,53356020480,"2019-09-20","-",1800,"-","-","3,510","0.51",0,0,91,NA
"1698","004830","덕성","코스피","화학",3400,75,5.3312e+10,"2019-09-20","-",3460,"-","-","3,681","0.94",20,0.58,1472,NA
"1699","160600","에스엔텍","코스닥","기계·장비",3480,20,53132013600,"2019-09-20","-",3470,"229","15.15","1,578","2.2",0,0,1345,NA
"1700","037230","한국팩키지","코스닥","종이·목재",2125,-5,5.3125e+10,"2019-09-20","-",2125,"71","29.93","1,711","1.24",30,1.41,138,NA
"1701","063760","이엘피","코스닥","IT H/W",10800,1110,53033400000,"2019-09-20","-",9800,"3,022","3.24","13,549","0.72",150,1.53,551,NA
"1702","131090","시큐브","코스닥","IT S/W & SVC",1395,20,5.301e+10,"2019-09-20","-",1385,"74","18.72","705","1.96",10,0.72,635,NA
"1703","001620","케이비아이동국실업","코스피","운수장비",802,1,52965741744,"2019-09-20","-",797,"-","-","3,265","0.24",0,0,1787,NA
"1704","078350","한양디지텍","코스닥","IT H/W",5280,-20,5.28e+10,"2019-09-20","-",5650,"97","58.25","4,061","1.39",0,0,281,NA
"1705","052220","iMBC","코스닥","IT S/W & SVC",2290,10,5.267e+10,"2019-09-20","-",2300,"-","-","2,180","1.06",0,0,191,NA
"1706","286750","나노브릭","코스닥","화학",11550,50,52669189650,"2019-09-20","-",11600,"256","45.31","454","25.55",0,0,1072,NA
"1707","095910","에스에너지","코스닥","IT H/W",3935,15,52588603135,"2019-09-20","-",3940,"-","-","7,873","0.5",50,1.27,331,NA
"1708","032680","소프트센","코스닥","유통",1600,-10,52563323200,"2019-09-20","-",1560,"-","-","1,097","1.42",0,0,648,NA
"1709","138070","신진에스엠","코스닥","금속",5850,-20,52487270550,"2019-09-20","-",5830,"361","16.15","7,745","0.75",75,1.29,385,NA
"1710","208860","엔지스테크널러지","코스닥","IT S/W & SVC",5350,310,52462030450,"2019-09-20","-",5130,"-","-","1,130","4.54",0,0,938,NA
"1711","024830","세원물산","코스닥","운송장비·부품",6280,0,5.2438e+10,"2019-09-20","관리종목",6280,"696","9.02","21,048","0.3",50,0.8,1113,NA
"1712","006880","신송홀딩스","코스피","유통업",4430,30,52401840940,"2019-09-20","-",4435,"-","-","10,520","0.42",0,0,1504,NA
"1713","071090","하이스틸","코스피","철강금속",26200,-1050,52398532800,"2019-09-20","-",23350,"-","-","64,196","0.36",0,0,1639,NA
"1714","071850","캐스텍코리아","코스닥","운송장비·부품",3160,0,52358634080,"2019-09-20","-",3160,"70","45.14","7,597","0.42",20,0.63,270,NA
"1715","092300","현우산업","코스닥","IT H/W",3535,15,52353056595,"2019-09-20","-",3495,"443","7.89","4,983","0.7",100,2.86,977,NA
"1716","014910","성문전자","코스피","전기전자",2680,330,52224776760,"2019-09-20","-",2185,"11","198.64","1,453","1.5",0,0,1566,NA
"1717","225430","케이엠제약","코스닥","화학",2435,-40,52077466750,"2019-09-20","-",2595,"-","-","1,198","2.17",0,0,623,NA
"1718","147760","마이크로프랜드","코스닥","의료·정밀기기",4800,105,51935356800,"2019-09-20","-",4750,"-","-","4,256","1.12",0,0,393,NA
"1719","051490","나라엠앤디","코스닥","기계·장비",3655,15,5.1901e+10,"2019-09-20","-",3690,"267","13.82","5,539","0.67",70,1.9,190,NA
"1720","217330","싸이토젠","코스닥","기타서비스",9190,0,51775210160,"2019-09-20","-",9300,"-","-","3,912","2.38",0,0,432,NA
"1721","246960","이노테라피","코스닥","기타서비스",10250,0,51702886000,"2019-09-20","-",10650,"-","-","2,137","4.98",0,0,658,NA
"1722","253590","네오셈","코스닥","금융",1400,25,51574856200,"2019-09-20","-",1400,"12","116.67","1,894","0.74",0,0,1062,NA
"1723","067920","이글루시큐리티","코스닥","IT S/W & SVC",4680,-10,51461836920,"2019-09-20","-",4685,"862","5.44","4,390","1.07",140,2.99,259,NA
"1724","050090","휘닉스소재","코스닥","IT H/W",744,12,51439372848,"2019-09-20","-",711,"-","-","403","1.76",0,0,186,NA
"1725","054920","한컴위드","코스닥","IT S/W & SVC",2730,20,51314556930,"2019-09-20","-",2725,"12","227.08","4,204","0.65",0,0,1078,NA
"1726","006920","모헨즈","코스닥","비금속",4685,-30,51160200000,"2019-09-20","-",4580,"101","45.35","2,011","2.28",0,0,54,NA
"1727","101390","아이엠","코스닥","IT H/W",1205,-45,50878919850,"2019-09-20","-",1245,"-","-","1,248","1",0,0,847,NA
"1728","003310","대주산업","코스닥","음식료·담배",1435,-30,50788022250,"2019-09-20","-",1445,"48","30.1","1,440","1",30,2.08,46,NA
"1729","059120","아진엑스텍","코스닥","IT H/W",7300,-10,50705179500,"2019-09-20","-",7500,"647","11.59","6,246","1.2",200,2.67,226,NA
"1730","075970","동국알앤에스","코스닥","비금속",2755,10,5.0692e+10,"2019-09-20","-",2730,"166","16.45","4,015","0.68",80,2.93,997,NA
"1731","071950","코아스","코스피","기타제조",1640,0,50687824400,"2019-09-20","-",1525,"-","-","751","2.03",0,0,1640,NA
"1732","114570","지스마트글로벌","코스닥","IT H/W",535,-9,50636155700,"2019-09-20","-",523,"-","-","1,193","0.44",0,0,968,NA
"1733","010580","지코","코스피","운수장비",873,-20,50486772915,"2019-09-20","관리종목",870,"55","15.82","482","1.8",0,0,1924,NA
"1734","043220","에이치엘비파워","코스닥","기계·장비",821,3,50376745546,"2019-09-20","관리종목",824,"-","-","288","2.86",0,0,800,NA
"1735","263020","디케이앤디","코스닥","화학",6480,30,50305548960,"2019-09-20","-",6420,"570","11.26","6,268","1.02",0,0,582,NA
"1736","175140","인포마크","코스닥","IT H/W",13800,-50,50069270400,"2019-09-20","-",13900,"34","408.82","5,969","2.33",0,0,406,NA
"1737","025950","동신건설","코스닥","건설",5950,10,4.998e+10,"2019-09-20","-",5900,"117","50.43","10,391","0.57",150,2.54,682,NA
"1738","051380","피씨디렉트","코스닥","유통",6550,60,49973460800,"2019-09-20","-",6410,"441","14.54","4,325","1.48",100,1.56,1008,NA
"1739","096610","알에프세미","코스닥","IT H/W",6150,90,49943965500,"2019-09-20","-",6080,"29","209.66","6,492","0.94",28,0.46,332,NA
"1740","115500","케이씨에스","코스닥","IT S/W & SVC",4160,30,4.992e+10,"2019-09-20","-",4140,"223","18.57","1,619","2.56",200,4.83,747,NA
"1741","002220","한일철강","코스피","철강금속",2235,-20,49890407550,"2019-09-20","-",2165,"-","-","7,115","0.3",0,0,1794,NA
"1742","041590","에너전트","코스닥","건설",1055,-10,49859274680,"2019-09-20","-",1105,"-","-","2,135","0.52",0,0,30,NA
"1743","221980","케이디켐","코스닥","화학",12350,50,49829780000,"2019-09-20","-",12250,"1,722","7.11","17,928","0.68",500,4.08,437,NA
"1744","033230","인성정보","코스닥","IT S/W & SVC",2600,35,49811504600,"2019-09-20","-",2570,"-","-","2,087","1.23",0,0,116,NA
"1745","006110","삼아알미늄","코스피","철강금속",4525,-25,4.9775e+10,"2019-09-20","-",4665,"252","18.51","9,605","0.49",100,2.14,1493,NA
"1746","001000","신라섬유","코스닥","기타서비스",2045,-10,49647569300,"2019-09-20","-",2055,"7","293.57","587","3.5",0,0,40,NA
"1747","041020","인프라웨어","코스닥","IT S/W & SVC",1325,-20,49638687000,"2019-09-20","-",1300,"-","-","998","1.3",0,0,159,NA
"1748","033050","제이엠아이","코스닥","출판·매체복제",1520,155,49520599840,"2019-09-20","-",1375,"-","-","1,309","1.05",0,0,1185,NA
"1749","072130","유엔젤","코스피","서비스업",3750,-20,49482952500,"2019-09-20","-",3790,"156","24.29","3,149","1.2",0,0,1641,NA
"1750","101930","인화정공","코스닥","운송장비·부품",5300,10,49458036500,"2019-09-20","-",5310,"-","-","15,225","0.35",0,0,343,NA
"1751","024910","경창산업","코스닥","운송장비·부품",1375,35,49251131875,"2019-09-20","-",1410,"-","-","3,984","0.35",10,0.71,95,NA
"1752","008470","부스타","코스닥","금속",5840,-20,49084032000,"2019-09-20","-",5850,"355","16.48","8,448","0.69",55,0.94,668,NA
"1753","143540","영우디에스피","코스닥","IT H/W",1620,60,48913481340,"2019-09-20","-",1590,"-","-","512","3.11",0,0,554,NA
"1754","084650","랩지노믹스","코스닥","기타서비스",4695,90,48877212990,"2019-09-20","-",4760,"-","-","2,966","1.6",0,0,1057,NA
"1755","052460","아이크래프트","코스닥","IT S/W & SVC",3330,70,48644426880,"2019-09-20","-",3335,"-","-","2,266","1.47",0,0,196,NA
"1756","006050","국영지앤엠","코스닥","비금속",1390,-20,48504387770,"2019-09-20","-",1385,"-","-","1,483","0.93",0,0,663,NA
"1757","131760","파인텍","코스닥","IT H/W",1130,15,48501137930,"2019-09-20","-",1135,"-","-","1,527","0.74",0,0,796,NA
"1758","081580","성우전자","코스닥","IT H/W",3125,10,48462946875,"2019-09-20","-",3165,"549","5.77","7,096","0.45",80,2.53,293,NA
"1759","215480","토박스코리아","코스닥","유통",1185,5,48422348085,"2019-09-20","-",1185,"-","-","461","2.57",0,0,764,NA
"1760","269620","시스웍","코스닥","의료·정밀기기",2685,5,4.833e+10,"2019-09-20","-",2720,"268","10.15","2,004","1.36",30,1.1,468,NA
"1761","042600","새로닉스","코스닥","IT H/W",3890,10,48327702860,"2019-09-20","-",3925,"602","6.52","6,299","0.62",40,1.02,166,NA
"1762","109820","진매트릭스","코스닥","기타서비스",2710,10,48297874740,"2019-09-20","-",2730,"-","-","676","4.04",0,0,1059,NA
"1763","023350","한국종합기술","코스피","서비스업",4410,-70,48289500000,"2019-09-20","-",4480,"-","-","9,282","0.48",100,2.23,1596,NA
"1764","123700","SJM","코스피","운수장비",3090,-55,48219134820,"2019-09-20","-",3125,"267","11.7","10,107","0.31",100,3.2,1674,NA
"1765","007630","폴루스바이오팜","코스피","전기전자",1225,0,48156675700,"2019-09-20","관리종목",1225,"-","-","1,179","1.04",0,0,1920,NA
"1766","049120","파인디앤씨","코스닥","IT H/W",1825,10,48106897800,"2019-09-20","-",1865,"69","27.03","1,740","1.07",25,1.34,964,NA
"1767","005320","국동","코스피","유통업",1740,-10,48017311440,"2019-09-20","-",1680,"188","8.94","2,970","0.57",0,0,1888,NA
"1768","045510","정원엔시스","코스닥","IT S/W & SVC",1485,-5,47830798620,"2019-09-20","-",1490,"131","11.37","1,195","1.25",0,0,170,NA
"1769","066410","버킷스튜디오","코스닥","IT S/W & SVC",2035,-20,47715013335,"2019-09-20","-",2150,"-","-","1,030","2.09",0,0,1124,NA
"1770","093240","형지엘리트","코스피","섬유의복",1530,25,47666840940,"2019-09-20","-",1575,"-","-","2,863","0.55",0,0,1878,NA
"1771","007280","한국특수형강","코스피","철강금속",1470,-10,47559630300,"2019-09-20","-",1490,"-","-","2,926","0.51",0,0,1720,NA
"1772","186230","그린플러스","코스닥","금속",10050,-200,47474913600,"2019-09-20","-",10200,"799","12.77","6,648","1.53",0,0,1108,NA
"1773","029480","바른테크놀로지","코스닥","IT H/W",1080,10,47450107800,"2019-09-20","-",1135,"-","-","293","3.87",0,0,940,NA
"1774","033430","디에스티","코스닥","기계·장비",847,7,47436256175,"2019-09-20","관리종목",856,"-","-","306","2.8",0,0,1314,NA
"1775","101730","조이맥스","코스닥","IT S/W & SVC",5570,-50,47374153380,"2019-09-20","-",5550,"-","-","2,625","2.11",0,0,342,NA
"1776","002870","신풍제지","코스피","종이목재",1355,15,47369038500,"2019-09-20","-",1325,"315","4.21","1,502","0.88",80,6.04,1437,NA
"1777","263810","상신전자","코스닥","일반전기전자",4985,-15,47343955755,"2019-09-20","-",5130,"213","24.08","3,413","1.5",85,1.66,631,NA
"1778","227950","마이크로텍","코스닥","기계·장비",2430,-275,47144255040,"2019-09-20","-",2425,"-","-","721","3.36",0,0,10,NA
"1779","178780","유테크","코스닥","IT H/W",2415,30,47039068125,"2019-09-20","관리종목",2410,"-","-","854","2.82",0,0,1346,NA
"1780","088290","이원컴포텍","코스닥","운송장비·부품",3300,-80,47017957800,"2019-09-20","-",3400,"-","-","599","5.68",0,0,918,NA
"1781","237750","피앤씨테크","코스닥","일반전기전자",7230,-80,46970418000,"2019-09-20","-",7200,"359","20.06","8,869","0.81",0,0,448,NA
"1782","114630","우노앤컴퍼니","코스닥","화학",3460,-15,46965918900,"2019-09-20","-",3460,"-","-","4,957","0.7",100,2.89,359,NA
"1783","212560","네오오토","코스닥","운송장비·부품",5960,180,46934779480,"2019-09-20","-",4450,"736","6.05","9,846","0.45",60,1.35,28,NA
"1784","154040","솔루에타","코스닥","IT H/W",3605,125,46793426330,"2019-09-20","-",3490,"-","-","5,204","0.67",0,0,1045,NA
"1785","189690","포시에스","코스닥","IT S/W & SVC",6220,60,46748045860,"2019-09-20","-",6130,"804","7.62","6,238","0.98",100,1.63,908,NA
"1786","062860","티엘아이","코스닥","IT H/W",4730,-100,46697965600,"2019-09-20","-",4880,"-","-","6,645","0.73",0,0,721,NA
"1787","083500","에프엔에스테크","코스닥","기계·장비",6280,180,46629389360,"2019-09-20","-",6360,"471","13.5","6,047","1.05",0,0,786,NA
"1788","000440","중앙에너비스","코스닥","유통",7480,-80,46578932400,"2019-09-20","-",7640,"958","7.97","7,269","1.05",160,2.09,1319,NA
"1789","153460","네이블","코스닥","IT S/W & SVC",7130,-70,46558999820,"2019-09-20","-",6150,"-","-","3,731","1.65",0,0,8,NA
"1790","122690","서진오토모티브","코스닥","운송장비·부품",2380,0,46508165480,"2019-09-20","-",2350,"-","-","5,051","0.47",0,0,371,NA
"1791","038620","위즈코프","코스닥","유통",1195,-15,46402772540,"2019-09-20","-",1200,"7","171.43","1,044","1.15",20,1.67,693,NA
"1792","263860","지니언스","코스닥","IT S/W & SVC",4900,-65,46278540000,"2019-09-20","-",4885,"287","17.02","3,390","1.44",0,0,464,NA
"1793","111820","지와이커머스","코스닥","IT S/W & SVC",2250,0,46253270250,"2019-09-20","관리종목",2250,"-","-","3,429","0.66",0,0,589,NA
"1794","003280","흥아해운","코스피","운수창고업",474,-1,46175057442,"2019-09-20","-",472,"-","-","823","0.57",0,0,1884,NA
"1795","054540","삼영엠텍","코스닥","금속",3550,40,4.615e+10,"2019-09-20","-",3520,"109","32.29","5,802","0.61",60,1.7,213,NA
"1796","088790","진도","코스피","유통업",3695,35,45994414080,"2019-09-20","-",3730,"450","8.29","8,402","0.44",150,4.02,1652,NA
"1797","013810","스페코","코스닥","기계·장비",3135,-20,45944898450,"2019-09-20","-",3205,"-","-","1,869","1.71",0,0,69,NA
"1798","052300","W홀딩컴퍼니","코스닥","운송",347,-3,45910076512,"2019-09-20","-",357,"-","-","551","0.65",0,0,193,NA
"1799","060900","케이알피앤이","코스닥","화학",865,-23,45859801015,"2019-09-20","-",888,"-","-","155","5.73",0,0,942,NA
"1800","059100","아이컴포넌트","코스닥","IT H/W",6480,-30,45819172800,"2019-09-20","-",6510,"-","-","4,248","1.53",0,0,225,NA
"1801","025530","SJM홀딩스","코스피","유통업",3065,-70,45772734520,"2019-09-20","-",3165,"227","13.94","9,797","0.32",150,4.74,1602,NA
"1802","219750","지티지웰니스","코스닥","의료·정밀기기",3715,-105,45754928190,"2019-09-20","-",3860,"-","-","1,597","2.42",0,0,7,NA
"1803","053050","지에스이","코스닥","전기,가스,수도",1525,-20,45731085425,"2019-09-20","-",1585,"209","7.58","2,213","0.72",60,3.79,901,NA
"1804","177830","파버나인","코스닥","일반전기전자",4210,-75,45612925040,"2019-09-20","-",4285,"458","9.36","5,227","0.82",0,0,560,NA
"1805","222980","한국맥널티","코스닥","음식료·담배",9160,-20,4.5571e+10,"2019-09-20","-",9200,"137","67.15","5,546","1.66",0,0,440,NA
"1806","053290","NE능률","코스닥","출판·매체복제",3375,-35,45555216750,"2019-09-20","-",3405,"-","-","3,915","0.87",0,0,714,NA
"1807","075130","플랜티넷","코스닥","IT S/W & SVC",5080,30,45516800000,"2019-09-20","-",5040,"165","30.55","7,502","0.67",150,2.98,531,NA
"1808","002680","한탑","코스닥","음식료·담배",2185,15,4.5448e+10,"2019-09-20","-",2160,"-","-","2,135","1.01",0,0,38,NA
"1809","065500","오리엔트정공","코스닥","운송장비·부품",385,2,45127606370,"2019-09-20","-",388,"-","-","463","0.84",0,0,809,NA
"1810","159910","스킨앤스킨","코스닥","IT H/W",362,-6,44982661914,"2019-09-20","-",372,"-","-","331","1.12",0,0,1344,NA
"1811","030720","동원수산","코스피","어업",9660,180,44955756300,"2019-09-20","-",9800,"384","25.52","9,581","1.02",0,0,1612,NA
"1812","072770","율호","코스닥","IT S/W & SVC",1250,-35,44946897500,"2019-09-20","-",1310,"-","-","698","1.88",0,0,1074,NA
"1813","104040","대성파인텍","코스닥","운송장비·부품",1435,65,44917338235,"2019-09-20","-",1380,"95","14.53","1,649","0.84",0,0,346,NA
"1814","008370","원풍","코스닥","화학",3735,-5,4.482e+10,"2019-09-20","-",3745,"171","21.9","6,208","0.6",150,4.01,58,NA
"1815","031980","피에스케이홀딩스","코스닥","IT H/W",8040,120,44755335360,"2019-09-20","-",7960,"3,227","2.47","16,372","0.49",400,5.03,1122,NA
"1816","039240","경남스틸","코스닥","금속",1785,-5,4.4625e+10,"2019-09-20","-",1795,"215","8.35","3,380","0.53",70,3.9,147,NA
"1817","189860","서전기전","코스닥","일반전기전자",4600,-50,44614388000,"2019-09-20","-",4715,"347","13.59","3,806","1.24",50,1.06,413,NA
"1818","003780","진양산업","코스피","화학",3425,0,4.4525e+10,"2019-09-20","-",3340,"185","18.05","2,724","1.23",100,2.99,1859,NA
"1819","050960","수산아이앤티","코스닥","출판·매체복제",6590,0,44489090000,"2019-09-20","-",6600,"462","14.29","10,766","0.61",75,1.14,188,NA
"1820","023150","MH에탄올","코스피","음식료품",6020,-20,44418726520,"2019-09-20","-",6060,"-","-","8,442","0.72",350,5.78,1595,NA
"1821","277410","인산가","코스닥","음식료·담배",1685,-10,44413811325,"2019-09-20","-",1690,"-","-","984","1.72",20,1.18,594,NA
"1822","126640","화신정공","코스닥","운송장비·부품",1220,-25,44376142140,"2019-09-20","-",1205,"30","40.17","2,109","0.57",20,1.66,749,NA
"1823","085810","알티캐스트","코스닥","IT S/W & SVC",2090,-5,44356404400,"2019-09-20","-",2090,"-","-","4,065","0.51",0,0,301,NA
"1824","058530","슈펙스비앤피","코스닥","유통",590,-8,44198562620,"2019-09-20","-",599,"-","-","920","0.65",0,0,1337,NA
